"","Verse.ID","Book.Name","Book.Number","Chapter","Verse","Text"
"3100",3100,"Leviticus",3,13,47,"Also the garment that the plague of leprosie is in, whether it be a wollen garment or a linen garment,"
"3101",3101,"Leviticus",3,13,48,"Whether it bee in the warpe or in ye woofe of linen or of wollen, either in a skin, or in any thing made of skin,"
"3102",3102,"Leviticus",3,13,49,"And if the sore be greene or somewhat reddish in the garment or in ye skin, or in the warpe, or in the woofe, or in any thing that is made of skin, it is a plague of leprosie and shalbe shewed vnto the Priest."
"3103",3103,"Leviticus",3,13,50,"Then the Priest shall see the plague, and shut vp it that hath the plague, seuen dayes,"
"3104",3104,"Leviticus",3,13,51,"And shall looke on the plague the seuenth day: if the plague growe in the garment or in the warpe, or in the woofe, or in the skinne, or in any thing that is made of skin, that plague is a fretting leprosie and vncleane."
"3105",3105,"Leviticus",3,13,52,"And hee shall burne the garment, or the warpe, or the woofe, whether it bee wollen or linen, or any thing that is made of skin, wherein the plague is: for it is a freating leprosie, therefore it shalbe burnt in the fire."
"3106",3106,"Leviticus",3,13,53,"If the Priest yet see that the plague grow not in the garment, or in the woofe, or in whatsoeuer thing of skin it be,"
"3107",3107,"Leviticus",3,13,54,"Then the Priest shall commaunde them to wash the thing wherein the plague is, and he shall shut it vp seuen dayes more."
"3108",3108,"Leviticus",3,13,55,"Againe ye Priest shall looke on the plague, after it is washed: and if the plague haue not changed his colour, though the plague haue spred no further, it is vncleane: thou shalt burne it in the fire, for it is a fret inwarde, whether the spot bee in the bare place of the whole, or in part thereof."
"3109",3109,"Leviticus",3,13,56,"And if the Priest see that the plague bee darker, after that it is washed, he shall cut it out of the garment, or out of the skin, or out of the warpe, or out of the woofe."
"3110",3110,"Leviticus",3,13,57,"And if it appeare stil in ye garment or in the warpe, or in the woofe, or in any thing made of skin, it is a spreading leprie: thou shalt burne the thing wherein the plague is, in the fire."
"3111",3111,"Leviticus",3,13,58,"If thou hast washed ye garment or ye warpe, or ye woofe, or whatsouer thing of skin it be, if the plague be departed therefrom, then shal it be washed the second time, and be cleane."
"3112",3112,"Leviticus",3,13,59,"This is the lawe of the plague of leprosie in a garment of wollen or linnen, or in the warpe, or in the woofe, or in any thing of skin, to make it cleane or vncleane."
"3113",3113,"Leviticus",3,14,1,"And the Lord spake vnto Moses, saying,"
"3114",3114,"Leviticus",3,14,2,"This is the law of the leper in the day of his clensing: that is, he shall be brought vnto the Priest,"
"3115",3115,"Leviticus",3,14,3,"And the Priest shall go out of the campe, & the Priest shall consider him: and if the plague of leprosie be healed in the leper,"
"3116",3116,"Leviticus",3,14,4,"Then shall the Priest commaunde to take for him that is clensed, two sparrowes aliue and cleane, and cedar wood and a skarlet lace, and hyssope."
"3117",3117,"Leviticus",3,14,5,"And the Priest shall commaunde to kill one of the birdes ouer pure water in an earthen vessell."
"3118",3118,"Leviticus",3,14,6,"After, he shall take the liue sparowe with the cedar wood, and the skarlet lace, and the hyssope, and shall dip them and the liuing sparowe in the blood of the sparowe slaine, ouer the pure water,"
"3119",3119,"Leviticus",3,14,7,"And hee shall sprinkle vpon him, that must be clensed of his leprosie, seuen times, and clense him, and shall let goe the liue sparowe into the broad fielde."
"3120",3120,"Leviticus",3,14,8,"Then he that shall be clensed, shall wash his clothes, and shaue off all his heare, and wash himselfe in water, so he shalbe cleane: after that shall he come into the host, but shall tary without his tent seuen dayes."
"3121",3121,"Leviticus",3,14,9,"So in the seuenth day hee shall shaue off all his heare, both his head, and his beard, and his eye browes: euen all his heare shall he shaue, and shall wash his clothes and shall wash his flesh in water: so he shalbe cleane."
"3122",3122,"Leviticus",3,14,10,"Then in the eight day he shal take two hee lambes without blemish, and an ewe lambe of a yere olde without blemish, and three tenth deales of fine flower for a meate offering, mingled with oyle, and a pint of oyle."
"3123",3123,"Leviticus",3,14,11,"And the Priest that maketh him cleane shal bring the man which is to bee made cleane, and those things, before the Lord, at the doore of the Tabernacle of the Congregation."
"3124",3124,"Leviticus",3,14,12,"Then the Priest shall take one lambe, and offer him for a trespasse offering, and the pint of oyle, and shake the to and fro before the Lord."
"3125",3125,"Leviticus",3,14,13,"And hee shall kill the lambe in the place where the sinne offring and the burnt offring are slaine, euen in the holy place: for as the sinne offring is the Priests, so is the trespasse offring: for it is most holy."
"3126",3126,"Leviticus",3,14,14,"So the Priest shal take of the blood of the trespasse offring, and put it vpon the lappe of the right eare of him that shalbe clensed, and vpon the thumbe of his right hand, and vpon the great toe of his right foote."
"3127",3127,"Leviticus",3,14,15,"The Priest shall also take of ye pint of oyle, and powre it into the palme of his left hand,"
"3128",3128,"Leviticus",3,14,16,"And the Priest shal dip his right finger in the oyle that is in his left hand, & sprinkle of the oyle with his finger seuen times before the Lord."
"3129",3129,"Leviticus",3,14,17,"And of the rest of the oyle that is in his hand, shal the Priest put vpon the lap of the right eare of him that is to bee clensed, and vpon the thumbe of his right hand, and vpon the great toe of his right foote, where the blood of the trespasse offring was put."
"3130",3130,"Leviticus",3,14,18,"But the remnant of the oyle that is in the Priests hand, he shal powre vpon the head of him that is to be clensed: so the Priest shall make an atonement for him before the Lord."
"3131",3131,"Leviticus",3,14,19,"And the Priest shal offer the sinne offring and make an atonement for him that is to bee clensed of his vncleannesse: then after shall he kill the burnt offring."
"3132",3132,"Leviticus",3,14,20,"So the Priest shal offer ye burnt offring and the meat offring vpon ye altar and the Priest shall make an atonement for him: so he shalbe cleane."
"3133",3133,"Leviticus",3,14,21,"But if he be poore, and not able, then he shall bring one lambe for a trespasse offring to be shaken, for his reconciliation, and a tenth deale of fine flower mingled with oyle, for a meate offring, with a pinte of oyle."
"3134",3134,"Leviticus",3,14,22,"Also two turtle doues, or two yong pigeons, as he is able, whereof the one shalbe a sinne offering, and the other a burnt offring,"
"3135",3135,"Leviticus",3,14,23,"And he shall bring them the eight day for his clensing vnto the Priest at the doore of the Tabernacle of the Congregation before ye Lord."
"3136",3136,"Leviticus",3,14,24,"The the Priest shall take the lambe of the trespasse offring, & the pint of oyle, & the Priest shall shake them to and fro before the Lord."
"3137",3137,"Leviticus",3,14,25,"And he shall kil the lambe of the trespasse offering, and the Priest shall take of the blood of the trespasse offring, and put it vpon the lap of his right eare that is to be clensed, & vpon ye thumbe of his right hande, and vpon the great toe of his right foote."
"3138",3138,"Leviticus",3,14,26,"Also the Priest shal powre of the oyle into the palme of his owne left hand."
"3139",3139,"Leviticus",3,14,27,"So ye Priest shal with his right finger sprinkle of the oyle that is in his left hand, seuen times before the Lord."
"3140",3140,"Leviticus",3,14,28,"Then the Priest shall put of the oyle that is in his hande, vpon the lap of the right eare of him that is to bee clensed, and vpon the thumbe of his right hande, and vpon the great toe of his right foote: vpon the place of the blood of the trespasse offring."
"3141",3141,"Leviticus",3,14,29,"But ye rest of the oyle that is in the Priests hand, he shall put vpon the head of him that is to be clensed, to make an atonement for him before the Lord."
"3142",3142,"Leviticus",3,14,30,"Also hee shall present one of the turtle doues, or of the yong pigeons, as he is able:"
"3143",3143,"Leviticus",3,14,31,"Such, I say, as he is able, the one for a sinne offring, and the other for a burnt offring with the meate offring: so the Priest shall make an atonement for him that is to bee clensed before the Lord."
"3144",3144,"Leviticus",3,14,32,"This is the lawe of him which hath the plague of leprosie, who is not able in his clensing to offer the whole."
"3145",3145,"Leviticus",3,14,33,"The Lord also spake vnto Moses and to Aaron, saying,"
"3146",3146,"Leviticus",3,14,34,"When ye be come vnto the land of Canaan which I giue you in possession, if I sende the plague of leprosie in an house of the land of your possession,"
"3147",3147,"Leviticus",3,14,35,"Then he that oweth the house, shall come and tell the Priest, saying, Me thinke there is like a plague of leprosie in the house."
"3148",3148,"Leviticus",3,14,36,"Then the Priest shall commande them to emptie the house before the Priest goe into it to see the plague, that all that is in the house be not made vncleane, and then shall the Priest goe in to see the house,"
"3149",3149,"Leviticus",3,14,37,"And hee shall marke the plague: and if the plague be in the walles of the house, & that there be deepe spots, greenish or reddish, which seeme to be lower then the wall,"
"3150",3150,"Leviticus",3,14,38,"Then the Priest shall goe out of the house to the doore of the house, and shall cause to shut vp the house seuen dayes."
"3151",3151,"Leviticus",3,14,39,"So the Priest shall come againe ye seuenth day: and if he see that the plague bee increased in the walles of the house,"
"3152",3152,"Leviticus",3,14,40,"Then the Priest shall commande them to take away the stones wherein the plague is, and they shall cast them into a foule place without the citie."
"3153",3153,"Leviticus",3,14,41,"Also hee shall cause to scrape the house within rounde about, and powre the dust, that they haue pared off, without the citie in an vncleane place."
"3154",3154,"Leviticus",3,14,42,"And they shall take other stones, and put them in the places of those stones, and shall take other mortar, to plaister the house with."
"3155",3155,"Leviticus",3,14,43,"But if the plague come againe and breake out in the house, after that he hath taken away ye stones, and after that hee hath scraped and playstered the house,"
"3156",3156,"Leviticus",3,14,44,"Then the Priest shall come and see: and if the plague growe in the house, it is a freating leprosie in the house: it is therefore vncleane."
"3157",3157,"Leviticus",3,14,45,"And hee shall breake downe the house, with the stones of it, and the timber thereof, and all the mortar of the house, and hee shall carie them out of the citie vnto an vncleane place."
"3158",3158,"Leviticus",3,14,46,"Moreouer he that goeth into the house all the while that it is shut vp, hee shall bee vncleane vntill the euen."
"3159",3159,"Leviticus",3,14,47,"Hee also that sleepeth in the house shall wash his clothes: he likewise that eateth in the house, shall wash his clothes."
"3160",3160,"Leviticus",3,14,48,"But if the Priest shall come and see, that the plague hath spread no further in the house, after the house be plaistered, the Priest shall pronounce that house cleane, for the plague is healed."
"3161",3161,"Leviticus",3,14,49,"Then shal he take to purifie the house, two sparrowes, and cedar wood, and skarlet lace, and hyssope."
"3162",3162,"Leviticus",3,14,50,"And hee shall kill one sparowe ouer pure water in an earthen vessell,"
"3163",3163,"Leviticus",3,14,51,"And shall take the cedar wood, and the hyssope, and the skarlet lace with the liue sparow, and dip them in the blood of the slayne sparow, and in the pure water, and sprinkle the house seuen times:"
